way_id,way_label,role,version,timestamp,changeset,user,uid,visible,node_count,closed_way,perimeter_m,area_sq_m,node_change,geometry_changed,tag_changed,edit_type,tag_change_count,tag_changes,tags,geometry_reconstruction,historical_node_hits,fallback_node_hits,missing_node_count
1484791929,Shajareh Tayyebeh girls' school,school,1,2026-03-03 03:03:10+00:00,179281404,nickvet419,18480,True,13,True,445.16682141535046,10172.042075984575,initial geometry,False,False,creation,3,+ amenity=school | + education=school | + name=Shajareh Tayyebeh girls' elementary school,amenity=school; education=school; name=Shajareh Tayyebeh girls' elementary school,historical,13,0,0
1484791929,Shajareh Tayyebeh girls' school,school,2,2026-03-05 18:11:41+00:00,179409797,nickvet419,18480,True,15,True,436.1420793622658,10553.426967965019,geometry changed,True,False,geometry change,0,no tag changes,amenity=school; education=school; name=Shajareh Tayyebeh girls' elementary school,historical,15,0,0
1484791929,Shajareh Tayyebeh girls' school,school,3,2026-03-05 20:10:22+00:00,179413824,nickvet419,18480,True,17,True,436.1419864588573,10553.495951516601,geometry changed,True,False,geometry change,0,no tag changes,amenity=school; education=school; name=Shajareh Tayyebeh girls' elementary school,historical,17,0,0
1484791929,Shajareh Tayyebeh girls' school,school,4,2026-03-05 22:09:35+00:00,179417468,Peter Maris,15543111,True,17,True,436.1419864588573,10553.495951516601,geometry unchanged,False,True,tag change,1,+ name:ar=مدرسة شجرة طيبة الابتدائية للبنات,amenity=school; education=school; name=Shajareh Tayyebeh girls' elementary school; name:ar=مدرسة شجرة طيبة الابتدائية للبنات,historical,17,0,0
